0.0918,1247.3,410.466
0.0921,1249.5,410.372
0.0924,1251.71,410.279
0.0927,1253.93,410.188
0.093,1256.14,410.098
0.0933,1258.37,410.009
0.0936,1260.59,409.922
0.0939,1262.83,409.837
0.0942,1265.06,409.752
0.0945,1267.3,409.669
0.0948,1269.55,409.588
0.0951,1271.8,409.508
0.0954,1274.05,409.429
0.0957,1276.31,409.352
0.096,1278.57,409.276
0.0963,1280.83,409.201
0.0966,1283.1,409.128
0.0969,1285.38,409.056
0.0972,1287.66,408.986
0.0975,1289.94,408.917
0.0978,1292.23,408.849
0.0981,1294.52,408.783
0.0984,1296.81,408.719
0.0987,1299.11,408.655
0.099,1301.42,408.594
0.0993,1303.73,408.533
0.0996,1306.04,408.474
0.0999,1308.36,408.417
0.1002,1310.68,408.36
0.1005,1313.01,408.306
0.1008,1315.34,408.252
0.1011,1317.67,408.201
0.1014,1320.01,408.15
0.1017,1322.36,408.101
0.102,1324.7,408.054
0.1023,1327.06,408.008
0.1026,1329.41,407.963
0.1029,1331.78,407.92
0.1032,1334.14,407.878
0.1035,1336.51,407.838
0.1038,1338.89,407.799
0.1041,1341.26,407.761
0.1044,1343.65,407.726
0.1047,1346.03,407.691
0.105,1348.43,407.658
0.1053,1350.82,407.627
0.1056,1353.22,407.596
0.1059,1355.63,407.568
0.1062,1358.04,407.541
0.1065,1360.45,407.515
0.1068,1362.87,407.491
0.1071,1365.29,407.468
0.1074,1367.72,407.447
0.1077,1370.15,407.427
0.108,1372.59,407.409
0.1083,1375.03,407.392
0.1086,1377.47,407.377
0.1089,1379.92,407.363
0.1092,1382.37,407.351
0.1095,1384.83,407.34
0.1098,1387.29,407.331
0.1101,1389.76,407.323
0.1104,1392.23,407.317
0.1107,1394.71,407.312
0.111,1397.19,407.309
0.1113,1399.67,407.307
0.1116,1402.16,407.307
0.1119,1404.65,407.308
0.1122,1407.15,407.311
0.1125,1409.65,407.316
0.1128,1412.16,407.321
0.1131,1414.67,407.329
0.1134,1417.18,407.338
0.1137,1419.7,407.348
0.114,1422.23,407.36
0.1143,1424.76,407.374
0.1146,1427.29,407.389
0.1149,1429.83,407.406
0.1152,1432.37,407.424
0.1155,1434.92,407.444
0.1158,1437.47,407.465
0.1161,1440.02,407.488
0.1164,1442.58,407.512
0.1167,1445.15,407.538
0.117,1447.71,407.566
0.1173,1450.29,407.595
0.1176,1452.86,407.626
0.1179,1455.45,407.658
0.1182,1458.03,407.692
0.1185,1460.62,407.728
0.1188,1463.22,407.765
0.1191,1465.82,407.803
0.1194,1468.42,407.844
0.1197,1471.03,407.886
0.12,1473.64,407.929
0.1203,1476.26,407.974
0.1206,1478.88,408.021
0.1209,1481.51,408.069
0.1212,1484.14,408.119
0.1215,1486.78,408.17
0.1218,1489.42,408.224
0.1221,1492.06,408.278
0.1224,1494.71,408.335
0.1227,1497.36,408.393
0.123,1500.02,408.452
0.1233,1502.68,408.514
0.1236,1505.35,408.577
0.1239,1508.02,408.641
0.1242,1510.69,408.707
0.1245,1513.37,408.775
0.1248,1516.06,408.845
0.1251,1518.75,408.916
0.1254,1521.44,408.989
0.1257,1524.14,409.063
0.126,1526.84,409.139
0.1263,1529.55,409.217
0.1266,1532.26,409.297
0.1269,1534.97,409.378
0.1272,1537.69,409.461
0.1275,1540.42,409.545
0.1278,1543.14,409.632
0.1281,1545.88,409.72
0.1284,1548.62,409.809
0.1287,1551.36,409.901
0.129,1554.1,409.994
0.1293,1556.85,410.088
0.1296,1559.61,410.185
0.1299,1562.37,410.283
